,Company Name,Date,Environment,Social,Governance,ESG_ratings,Final_ESG_Score,Historical_esg_score
10098,Raffles Medical Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.4,30.4,30.4
10099,Rai Way SpA,2024-03-19,-1.0,-1.0,-1.0,10.8,10.8,10.8
10100,Rai-Radiotelevisione Italiana SpA,2024-03-19,-1.0,-1.0,-1.0,12.5,12.5,12.5
10101,Raia Drogasil SA,2024-03-19,-1.0,-1.0,-1.0,21.6,21.6,21.6
10102,Raiffeisen Bank International AG,2024-03-19,-1.0,-1.0,-1.0,17.2,17.2,17.2
10103,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eG,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
10104,Raiffeisen Schweiz Genossenschaft,2024-03-19,-1.0,-1.0,-1.0,23.2,23.2,23.2
10105,Raiffeisen-Landesbank Steiermark AG,2024-03-19,-1.0,-1.0,-1.0,22.2,22.2,22.2
10106,Raiffeisen-Landesbank Tirol AG,2024-03-19,-1.0,-1.0,-1.0,29.5,29.5,29.5
10107,Raiffeisenbank as,2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
10084,Rabigh Refining & Petrochemical Co.,2024-03-19,-1.0,-1.0,-1.0,38.0,38.0,38.0
10108,Raiffeisenlandesbank Niederösterreich-Wien AG,2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
10083,Rabbit Holdings PCL,2024-03-19,-1.0,-1.0,-1.0,18.5,18.5,18.5
10081,"R&B Food Supply Public Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.6,34.6,34.6
10058,"Quang Viet Enterprise Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,21.5,21.5,21.5
10059,"Quanta Computer, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
10060,"Quanta Services, Inc.",2024-03-19,-1.0,-1.0,-1.0,36.9,36.9,36.9
10061,"Quanta Storage, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.5,20.5,20.5
10062,Quanterix Corp.,2024-03-19,-1.0,-1.0,-1.0,20.2,20.2,20.2
10063,"Quantum-Si, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.7,18.7,18.7
10064,"QuantumCTek Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
10065,QuantumScape Corp.,2024-03-19,-1.0,-1.0,-1.0,28.0,28.0,28.0
10066,Qube Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,16.4,16.4,16.4
10067,"Quebecor, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.0,27.0,27.0
10068,Quectel Wireless Solutions Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.3,24.3,24.3
10069,Queen's University,2024-03-19,-1.0,-1.0,-1.0,17.2,17.2,17.2
10070,Quess Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,11.7,11.7,11.7
10071,"Quest Diagnostics, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.1,21.1,21.1
10072,Quest Holdings SA,2024-03-19,-1.0,-1.0,-1.0,17.3,17.3,17.3
10073,QuidelOrtho Corp.,2024-03-19,-1.0,-1.0,-1.0,25.8,25.8,25.8
10074,Quilter Plc,2024-03-19,-1.0,-1.0,-1.0,22.2,22.2,22.2
10075,Quiñenco SA,2024-03-19,-1.0,-1.0,-1.0,57.8,57.8,57.8
10076,"QuinStreet, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
10077,Quipt Home Medical Corp.,2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
10078,"Quotient Technology, Inc.",2024-03-19,-1.0,-1.0,-1.0,25.0,25.0,25.0
10079,"Qurate Retail, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.1,27.1,27.1
10080,R.S. Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.0,18.0,18.0
10082,"R1 RCM, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.9,23.9,23.9
10057,Quanex Building Products Corp.,2024-03-19,-1.0,-1.0,-1.0,28.1,28.1,28.1
10109,Raiffeisenlandesbank Oberösterreich AG,2024-03-19,-1.0,-1.0,-1.0,22.9,22.9,22.9
10111,Railcare Group AB,2024-03-19,-1.0,-1.0,-1.0,12.5,12.5,12.5
10139,Randon SA Implementos e Participaçoes,2024-03-19,-1.0,-1.0,-1.0,26.3,26.3,26.3
10140,Randstad NV,2024-03-19,-1.0,-1.0,-1.0,9.2,9.2,9.2
10141,Range Resources Corp.,2024-03-19,-1.0,-1.0,-1.0,40.8,40.8,40.8
10142,Rank Group Plc,2024-03-19,-1.0,-1.0,-1.0,22.9,22.9,22.9
10143,Ranpak Holdings Corp.,2024-03-19,-1.0,-1.0,-1.0,30.0,30.0,30.0
10144,"Rapid7, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.1,21.1,21.1
10145,"Rapt Therapeutics, Inc.",2024-03-19,-1.0,-1.0,-1.0,26.6,26.6,26.6
10146,Ras Al Khaimah Ceramic Co.,2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
10147,Ras Laffan Liquefied Natural Gas Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,57.7,57.7,57.7
10148,Rashtriya Chemicals & Fertilizers Ltd.,2024-03-19,-1.0,-1.0,-1.0,42.8,42.8,42.8
10149,Rassini SAPI de CV,2024-03-19,-1.0,-1.0,-1.0,11.5,11.5,11.5
10150,Ratch Group Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.8,32.8,32.8
10151,"Ratchthani Leasing Public Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.2,26.2,26.2
10152,RateGain Travel Technologies Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.2,22.2,22.2
10153,Rathbones Group Plc,2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
10154,Rational AG,2024-03-19,-1.0,-1.0,-1.0,27.8,27.8,27.8
10155,Ratnamani Metals & Tubes Ltd.,2024-03-19,-1.0,-1.0,-1.0,38.6,38.6,38.6
10156,Ratos AB,2024-03-19,-1.0,-1.0,-1.0,31.5,31.5,31.5
10157,RattanIndia Enterprises Ltd.,2024-03-19,-1.0,-1.0,-1.0,46.1,46.1,46.1
10158,Raydium Semiconductor Corp.,2024-03-19,-1.0,-1.0,-1.0,35.9,35.9,35.9
10159,"Raymond James Financial, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.1,27.1,27.1
10160,Raymond Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.0,17.0,17.0
10161,"Rayonier Advanced Materials, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.7,23.7,23.7
10138,Ramsay Health Care Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.3,25.3,25.3
10110,Rail Vikas Nigam Ltd.,2024-03-19,-1.0,-1.0,-1.0,42.7,42.7,42.7
10137,Ramkrishna Forgings Ltd.,2024-03-19,-1.0,-1.0,-1.0,42.6,42.6,42.6
10135,Rami Levi Chain Stores Hashikma Marketing 2006 Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.4,33.4,33.4
10112,RailTel Corp. of India Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.8,32.8,32.8
10113,Rain Industries Ltd.,2024-03-19,-1.0,-1.0,-1.0,49.3,49.3,49.3
10114,"Rain Oncology, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.5,27.5,27.5
10115,Rainbow Children's Medicare Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.2,28.2,28.2
10116,"Rainbow Digital Commercial Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,22.2,22.2,22.2
10117,Raisio Oyj,2024-03-19,-1.0,-1.0,-1.0,20.6,20.6,20.6
10118,"Raito Kogyo Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,35.2,35.2,35.2
10119,Raizen Energia SA,2024-03-19,-1.0,-1.0,-1.0,32.0,32.0,32.0
10120,Raízen SA (Brazil),2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
10121,RAIZNEXT Corp.,2024-03-19,-1.0,-1.0,-1.0,30.6,30.6,30.6
10122,Rajesh Exports Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.9,18.9,18.9
10123,Rajratan Global Wire Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.1,20.1,20.1
10124,RAK Properties PJSC,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
10125,"Raksul, Inc.",2024-03-19,-1.0,-1.0,-1.0,9.1,9.1,9.1
10126,"RAKUS Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
10127,Rakuten Bank Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.6,29.6,29.6
10128,"Rakuten Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
10129,Rallis India Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.2,32.2,32.2
10130,Rallybio Corp.,2024-03-19,-1.0,-1.0,-1.0,22.0,22.0,22.0
10131,Ralph Lauren Corp.,2024-03-19,-1.0,-1.0,-1.0,15.3,15.3,15.3
10132,"Ramaco Resources, Inc.",2024-03-19,-1.0,-1.0,-1.0,56.3,56.3,56.3
10133,"Rambus, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.0,19.0,19.0
10134,Ramelius Resources Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
10136,Ramkhamhaeng Hospital Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.4,29.4,29.4
9948,PT Tower Bersama Infrastructure Tbk,2024-03-19,-1.0,-1.0,-1.0,23.3,23.3,23.3
10056,"Qualys, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.2,20.2,20.2
10054,Qualitas Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.0,30.0,30.0
9977,"Puget Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
9978,Puig Brands SA,2024-03-19,-1.0,-1.0,-1.0,20.7,20.7,20.7
9979,Pulmonx Corp.,2024-03-19,-1.0,-1.0,-1.0,31.2,31.2,31.2
9980,"Pulse Biosciences, Inc.",2024-03-19,-1.0,-1.0,-1.0,34.2,34.2,34.2
9981,"PulteGroup, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.9,20.9,20.9
9982,Puma Energy Holdings Pte Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.8,28.8,28.8
9983,PUMA SE,2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
9984,Punjab National Bank,2024-03-19,-1.0,-1.0,-1.0,37.5,37.5,37.5
9985,Pure Cycle Corp.,2024-03-19,-1.0,-1.0,-1.0,32.4,32.4,32.4
9986,"Pure Storage, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.9,21.9,21.9
9987,"Purecycle Technologies, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.2,23.2,23.2
9988,"Puregold Price Club, Inc.",2024-03-19,-1.0,-1.0,-1.0,29.0,29.0,29.0
9989,PureTech Health Plc,2024-03-19,-1.0,-1.0,-1.0,26.0,26.0,26.0
9990,"Purple Innovation, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.5,18.5,18.5
9991,Puuilo Oyj,2024-03-19,-1.0,-1.0,-1.0,13.2,13.2,13.2
9992,PVA TePla AG,2024-03-19,-1.0,-1.0,-1.0,16.1,16.1,16.1
9993,PVH Corp.,2024-03-19,-1.0,-1.0,-1.0,16.5,16.5,16.5
9994,PVR INOX Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
9995,PWR Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.5,17.5,17.5
9996,"Pylon Technologies Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.3,30.3,30.3
9997,PZ Cussons Plc,2024-03-19,-1.0,-1.0,-1.0,30.1,30.1,30.1
9998,Q Holding PSC,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
9999,Q Technology (Group) Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.7,23.7,23.7
9976,"PubMatic, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.3,24.3,24.3
10000,Q-linea AB,2024-03-19,-1.0,-1.0,-1.0,25.5,25.5,25.5
9975,Publicis Groupe SA,2024-03-19,-1.0,-1.0,-1.0,10.4,10.4,10.4
9973,Public Services & Procurement Canada,2024-03-19,-1.0,-1.0,-1.0,18.7,18.7,18.7
9950,PT Trimegah Bangun Persada Tbk,2024-03-19,-1.0,-1.0,-1.0,41.3,41.3,41.3
9951,PT Triputra Agro Persada Tbk,2024-03-19,-1.0,-1.0,-1.0,29.4,29.4,29.4
9952,PT Tunas Baru Lampung Tbk,2024-03-19,-1.0,-1.0,-1.0,49.6,49.6,49.6
9953,PT Ultrajaya Milk Industry & Trading Co. Tbk,2024-03-19,-1.0,-1.0,-1.0,36.4,36.4,36.4
9954,PT Unilever Indonesia Tbk,2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
9955,PT United Tractors Tbk,2024-03-19,-1.0,-1.0,-1.0,40.0,40.0,40.0
9956,PT Vale Indonesia Tbk,2024-03-19,-1.0,-1.0,-1.0,34.7,34.7,34.7
9957,PT Waskita Karya (Persero) Tbk,2024-03-19,-1.0,-1.0,-1.0,37.0,37.0,37.0
9958,PT Wijaya Karya (Persero) Tbk,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
9959,PT XL Axiata Tbk,2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
9960,PTC India Ltd.,2024-03-19,-1.0,-1.0,-1.0,50.9,50.9,50.9
9961,"PTC Therapeutics, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.6,22.6,22.6
9962,"PTC, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
9963,PTG Energy Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,16.9,16.9,16.9
9964,PTT Exploration & Production Plc,2024-03-19,-1.0,-1.0,-1.0,30.7,30.7,30.7
9965,PTT Global Chemical Plc,2024-03-19,-1.0,-1.0,-1.0,19.4,19.4,19.4
9966,"PTT Oil & Retail Business Public Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.9,34.9,34.9
9967,"PTT Public Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,31.0,31.0,31.0
9968,Public Bank Bhd.,2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
9969,Public Power Corp. SA,2024-03-19,-1.0,-1.0,-1.0,41.9,41.9,41.9
9970,Public Service Company of Colorado,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
9971,Public Service Electric & Gas Co.,2024-03-19,-1.0,-1.0,-1.0,31.3,31.3,31.3
9972,"Public Service Enterprise Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
9974,Public Storage,2024-03-19,-1.0,-1.0,-1.0,12.5,12.5,12.5
10055,Quality Houses Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.0,19.0,19.0
10001,"Q2 Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.7,23.7,23.7
10003,Qassim Cement Co.,2024-03-19,-1.0,-1.0,-1.0,37.8,37.8,37.8
10031,"Qingdao Port International Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,16.2,16.2,16.2
10032,Qingdao Rural Commercial Bank Corp.,2024-03-19,-1.0,-1.0,-1.0,31.8,31.8,31.8
10033,"Qingdao Sentury Tire Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,23.7,23.7,23.7
10034,"Qingdao TGOOD Electric Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.2,32.2,32.2
10035,"Qinghai Huzhu TianYouDe Highland Barley Spirit Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,33.5,33.5,33.5
10036,"Qinghai Salt Lake Industry Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,51.3,51.3,51.3
10037,"Qinhuangdao Port Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
10038,Qinqin Foodstuffs Group (Cayman) Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,41.8,41.8,41.8
10039,Qisda Corp.,2024-03-19,-1.0,-1.0,-1.0,14.1,14.1,14.1
10040,QL Resources Bhd.,2024-03-19,-1.0,-1.0,-1.0,40.8,40.8,40.8
10041,Qliro AB,2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
10042,QNB Finansbank AS,2024-03-19,-1.0,-1.0,-1.0,30.9,30.9,30.9
10043,"Qol Holdings Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,22.3,22.3,22.3
10044,"Qorvo, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.2,22.2,22.2
10045,Qt Group Plc,2024-03-19,-1.0,-1.0,-1.0,17.7,17.7,17.7
10046,"Quad/Graphics, Inc.",2024-03-19,-1.0,-1.0,-1.0,11.3,11.3,11.3
10047,Quadient SA,2024-03-19,-1.0,-1.0,-1.0,6.6,6.6,6.6
10048,Quadreal Property Group LP,2024-03-19,-1.0,-1.0,-1.0,15.9,15.9,15.9
10049,Quaker Houghton,2024-03-19,-1.0,-1.0,-1.0,26.7,26.7,26.7
10050,"QuakeSafe Technologies Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,38.2,38.2,38.2
10051,"QUALCOMM, Inc.",2024-03-19,-1.0,-1.0,-1.0,15.6,15.6,15.6
10052,Qualicorp Consultoria e Corretora de Seguros SA,2024-03-19,-1.0,-1.0,-1.0,22.3,22.3,22.3
10053,Quálitas Controladora SAB de CV,2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
10030,"Qingdao Hanhe Cable Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
10002,Qantas Airways Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
10029,"Qingdao Haier Biomedical Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
10027,"Qingdao Eastsoft Communication Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.5,30.5,30.5
10004,Qatar Aluminium Manufacturing QPSC,2024-03-19,-1.0,-1.0,-1.0,38.5,38.5,38.5
10005,Qatar Electricity & Water Co.,2024-03-19,-1.0,-1.0,-1.0,48.0,48.0,48.0
10006,Qatar Fuel-Woqod QSC,2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
10007,Qatar Gas Transport Co.,2024-03-19,-1.0,-1.0,-1.0,21.5,21.5,21.5
10008,Qatar Insurance Co.,2024-03-19,-1.0,-1.0,-1.0,39.9,39.9,39.9
10009,Qatar International Islamic Bank,2024-03-19,-1.0,-1.0,-1.0,33.1,33.1,33.1
10010,Qatar Islamic Bank,2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
10011,Qatar National Bank QPSC,2024-03-19,-1.0,-1.0,-1.0,23.6,23.6,23.6
10012,Qatar National Cement Co.,2024-03-19,-1.0,-1.0,-1.0,40.8,40.8,40.8
10013,Qatar Navigation QPSC,2024-03-19,-1.0,-1.0,-1.0,27.4,27.4,27.4
10014,QatarEnergy Corp.,2024-03-19,-1.0,-1.0,-1.0,37.0,37.0,37.0
10015,Qatari Investors Group,2024-03-19,-1.0,-1.0,-1.0,42.2,42.2,42.2
10016,QazaqGaz National Co. JSC,2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
10017,QBE Insurance Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.6,18.6,18.6
10018,"QCR Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,31.2,31.2,31.2
10019,"Qi An Xin Technology Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,14.2,14.2,14.2
10020,QIAGEN NV,2024-03-19,-1.0,-1.0,-1.0,14.1,14.1,14.1
10021,"Qianhe Condiment & Food Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,42.0,42.0,42.0
10022,QIC Finance Shopping Centre Fund Pty Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.9,25.9,25.9
10023,Qifu Technology. Inc.,2024-03-19,-1.0,-1.0,-1.0,23.2,23.2,23.2
10024,"Qilu Bank Co., Ltd",2024-03-19,-1.0,-1.0,-1.0,39.0,39.0,39.0
10025,QinetiQ Group plc,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
10026,"Qingdao East Steel Tower Stock Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,43.8,43.8,43.8
10028,"Qingdao Gaoce Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,37.0,37.0,37.0
8870,Norwood Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
8748,"Nissan Motor Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
8868,Norwegian Air Shuttle ASA,2024-03-19,-1.0,-1.0,-1.0,36.5,36.5,36.5
7713,Magnit PJSC,2024-03-19,-1.0,-1.0,-1.0,24.4,24.4,24.4
7714,"Magnite, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.9,24.9,24.9
7715,Magnitogorsk Iron & Steel Works PJSC,2024-03-19,-1.0,-1.0,-1.0,41.4,41.4,41.4
7716,Magnolia Oil & Gas Corp.,2024-03-19,-1.0,-1.0,-1.0,50.2,50.2,50.2
7717,Magnum Bhd.,2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
7718,Magyar Export-Import Bank Zrt,2024-03-19,-1.0,-1.0,-1.0,18.7,18.7,18.7
7719,Magyar Telekom Telecommunications Plc,2024-03-19,-1.0,-1.0,-1.0,16.7,16.7,16.7
7720,Maha Energy AB,2024-03-19,-1.0,-1.0,-1.0,49.7,49.7,49.7
7721,Mahanagar Gas Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.0,33.0,33.0
7722,Maharah Human Resources Co.,2024-03-19,-1.0,-1.0,-1.0,13.6,13.6,13.6
7712,MagnaChip Semiconductor Corp.,2024-03-19,-1.0,-1.0,-1.0,36.9,36.9,36.9
7723,Maharashtra Seamless Ltd.,2024-03-19,-1.0,-1.0,-1.0,39.4,39.4,39.4
7725,Mahindra & Mahindra Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
7726,Mahindra Holidays & Resorts India Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.5,27.5,27.5
7727,Mahindra Lifespace Developers Ltd.,2024-03-19,-1.0,-1.0,-1.0,15.4,15.4,15.4
7728,Mahle-Metal Leve SA,2024-03-19,-1.0,-1.0,-1.0,19.5,19.5,19.5
7729,Maiden Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,34.2,34.2,34.2
7730,Main Street Capital Corp.,2024-03-19,-1.0,-1.0,-1.0,29.6,29.6,29.6
7731,Mainfreight Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.3,22.3,22.3
7732,"MainStreet Bancshares, Inc.",2024-03-19,-1.0,-1.0,-1.0,34.5,34.5,34.5
7733,Mainstreet Equity Corp.,2024-03-19,-1.0,-1.0,-1.0,24.2,24.2,24.2
7734,Maire Tecnimont SpA,2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
7724,Mahindra & Mahindra Financial Services Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
7711,"Magna International, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
7710,Magic Software Enterprises Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.6,28.6,28.6
7709,Magellan Midstream Partners LP,2024-03-19,-1.0,-1.0,-1.0,29.9,29.9,29.9
7686,Macerich Co.,2024-03-19,-1.0,-1.0,-1.0,10.5,10.5,10.5
7687,Macfarlane Group Plc,2024-03-19,-1.0,-1.0,-1.0,23.9,23.9,23.9
7688,"MACHVISION, Inc.",2024-03-19,-1.0,-1.0,-1.0,15.5,15.5,15.5
7689,"Macnica Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,14.6,14.6,14.6
7690,"MACOM Technology Solutions Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,42.8,42.8,42.8
7691,Macquarie Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.7,23.7,23.7
7692,Macquarie Technology Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
7693,Macquarie University,2024-03-19,-1.0,-1.0,-1.0,14.8,14.8,14.8
7694,"MacroGenics, Inc.",2024-03-19,-1.0,-1.0,-1.0,26.7,26.7,26.7
7695,"Macromill, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
7696,"Macronix International Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
7697,Macrotech Developers Ltd.,2024-03-19,-1.0,-1.0,-1.0,13.8,13.8,13.8
7698,"Macy's, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.9,21.9,21.9
7699,Mader Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.0,25.0,25.0
7700,Madinet Masr for Housing & Development,2024-03-19,-1.0,-1.0,-1.0,24.1,24.1,24.1
7701,Madison Square Garden Sports Corp.,2024-03-19,-1.0,-1.0,-1.0,17.3,17.3,17.3
7702,"Madrigal Pharmaceuticals, Inc.",2024-03-19,-1.0,-1.0,-1.0,26.2,26.2,26.2
7703,"Maeda Kosen Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,29.5,29.5,29.5
7704,"Maeil Dairies Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,31.4,31.4,31.4
7705,"Maezawa Kyuso Industries Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.3,34.3,34.3
7706,MAG Silver Corp.,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
7707,Magazine Luiza SA,2024-03-19,-1.0,-1.0,-1.0,21.8,21.8,21.8
7708,Magellan Financial Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
7735,Maisons du Monde SA,2024-03-19,-1.0,-1.0,-1.0,12.4,12.4,12.4
7736,Majid Al Futtaim Holding LLC,2024-03-19,-1.0,-1.0,-1.0,15.8,15.8,15.8
7737,Major Cineplex Group Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,15.6,15.6,15.6
7738,"Major Drilling Group International, Inc.",2024-03-19,-1.0,-1.0,-1.0,36.9,36.9,36.9
7766,Mangold AB,2024-03-19,-1.0,-1.0,-1.0,32.3,32.3,32.3
7767,"Manhattan Associates, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.5,17.5,17.5
7768,"Mani, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.3,17.3,17.3
7769,Manila Electric Co.,2024-03-19,-1.0,-1.0,-1.0,31.7,31.7,31.7
7770,"Manila Water Co., Inc.",2024-03-19,-1.0,-1.0,-1.0,22.1,22.1,22.1
7771,Manitou BF SA,2024-03-19,-1.0,-1.0,-1.0,25.3,25.3,25.3
7772,Mannai Corp. QPSC,2024-03-19,-1.0,-1.0,-1.0,49.3,49.3,49.3
7773,MannKind Corp.,2024-03-19,-1.0,-1.0,-1.0,26.0,26.0,26.0
7774,"ManpowerGroup, Inc.",2024-03-19,-1.0,-1.0,-1.0,9.8,9.8,9.8
7775,Manulife Bank of Canada,2024-03-19,-1.0,-1.0,-1.0,15.4,15.4,15.4
7776,Manulife Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
7777,Manulife US Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,6.3,6.3,6.3
7778,Maoyan Entertainment,2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
